,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT,BDX
APH,0.9829120058960251,0.974108811559287,0.9420800522807037,0.9866221848312674,0.946372582723455,0.9201485357340728,0.9434938813135768,-0.4186226692371576,0.8851754722795373,-0.22258022158443633,0.9647402546844233,0.869172680148874,0.9460064585593825,0.7710598219300826,0.9833963895039979,0.34467938997682657,0.9383772977660751,0.9414934950970653,0.882741794528907,0.8790286969059853,0.6834938565815256,0.9266356690329451,0.8806947142259759,0.9119928240326217,0.9857521801179677,0.8900227154979516,0.979988958509433,0.9802440776810608,0.977348173169409,0.9547533219775804,0.8889167955857096,0.5828001679551651,0.9768822632018501,0.8779286479263332,-0.6921219370889591,0.9727041730538993,0.9705189478816326,0.9520114935206421,0.9393855014946221,0.9673658671182271,0.9248863345748959,1.0,0.6163398216190653,0.8198623888998856,0.930230894434487,0.9677144497144646,0.938921310077411,0.9875512644703331,0.9686054029636785,0.24053051544319845,0.9158020511473723,0.9758556032275534,0.5859064280864293,0.9230293677506669,0.8707007522623955,-0.5845346286474848,0.9677045353359397,0.9130028750865765,0.9138040496759894,0.907157750530774,0.9724261998386798,0.9359000176077797,0.9472983642999389,0.7657817972165173,0.32238721826485534,0.9784396880010524,-0.2650182730353164,0.6660992505167447,0.9562936441016823,0.8730504228841406,0.985607435632877
APC,0.5403246669171606,0.6463482255947981,-0.5861616499103225,0.5396299550757827,0.40628703803881716,0.45230797075824974,0.3927349819836095,-0.5131041204799613,0.6258629148209375,-0.20879427391742203,0.504267004983992,0.8026042455919179,0.6651001811123274,0.3674363002037362,0.6654462132817393,0.21263058048856567,0.45414488398617325,0.6383270840424977,0.5679272073513238,0.7169991566165995,-0.09851482247142147,-0.7274466454961638,0.536737220577352,0.7055381779344153,0.56934329817566,0.41836009144128067,0.3283147541930407,0.33098357854090216,0.5468825971376515,0.4160816437611115,0.3947951674190594,-0.04255567285168528,0.564481785582411,0.6935538074943669,-0.7394388973754663,0.6255939724419963,0.002912813610935369,0.4035894480359197,0.6367053642794783,0.7394066784358803,0.43658675012988885,0.6163398216190653,1.0,0.2903602955466539,0.5390982272163286,0.7233458498425761,0.4209817368037279,0.5638260342787779,0.4378591535425138,0.7538063446008341,0.499619936755822,0.6316365919228113,-0.042751550185582014,-0.3055319951951763,0.7838683404374405,-0.521453176183828,0.5982864202555829,0.2820528502614827,0.6050894251817823,0.5339390953399307,0.5117748209461153,0.6401222838032959,0.695511307187281,0.08361700565703735,0.5564640348338874,0.6572627110005653,-0.39530038575764775,0.1598188491975528,0.5893802751444095,0.4720953880461248,0.5617141352441941
ADI,0.824853414041006,0.7808196636300699,0.8912294434236043,0.9347813776860958,0.8004771854617934,0.8700479681058785,0.865715701281862,-0.008524946097186174,0.8112257261265046,0.16019162811523757,0.8023975124583599,0.6281090028075396,0.7034359659438519,0.899268611863644,0.753051495195778,0.49266613721074326,0.8551237123747488,0.735691046142346,0.6248944112739466,0.7128845371377934,0.003611801747509646,0.9209375840779833,0.7859289927396924,0.8322461373361276,0.8235762624784645,0.7640577595574781,0.9498122102956452,0.94966163762023,0.8132373949462983,0.8609227396127317,0.7474229510736329,0.6414095609224321,0.8118690931595219,0.7698878079867247,-0.3157337493094182,0.8409724459074193,0.9605841075860392,0.9434538053078317,0.7616989266093698,0.7399866131624586,0.8688623521948377,0.8198623888998856,0.2903602955466539,1.0,0.7698165272594999,0.7211210118866037,0.9203730028444156,0.8414907584480297,0.8659066174586943,-0.1693270819630915,0.7902847718571302,0.8068146388452339,0.8538020118607441,0.8862584841760032,0.5473462428889886,-0.34207743502597826,0.8225511804530604,0.8867138424429218,0.8015814308333796,0.7175396017788722,0.8884666634785076,0.7407230344560325,0.7046089196940263,0.8026219449686214,0.0875486188501783,0.7587634941767084,-0.20576072919392605,0.7612369186214356,0.760120720616522,0.7227024679049446,0.7831931960740948
ANDV,0.9311261371639492,0.933907662144653,0.8165082070427875,0.9243816418381006,0.8824691670272528,0.9088521388767534,0.9097739100917532,-0.32485153824302293,0.8676786526622458,-0.174409066216976,0.9619385357892146,0.8842242092404127,0.8941618376608719,0.7107802032724774,0.9348282170050168,0.34913065905419116,0.9194238512363666,0.8227540184993661,0.8811680990881412,0.8437820706134367,-0.06598540612258447,0.7519071300923431,0.8817527666814619,0.8909751247302083,0.9306731381496693,0.9249079192996231,0.9120692297846081,0.9096879849879702,0.9276949608879658,0.8816527568206387,0.9152795443855037,0.7580789809541528,0.9434905082986554,0.8726386880811218,-0.5224650568199092,0.9068135723446711,0.9271140956604015,0.9142307837970195,0.924215733049096,0.910427581358088,0.9184389423505639,0.930230894434487,0.5390982272163286,0.7698165272594999,1.0,0.8867003223547871,0.9490636190511618,0.9299821535225902,0.9152771115296194,0.14141166071369662,0.9305690464668787,0.9010192063037799,0.5335748243134443,0.9255756360439611,0.8606605439617292,-0.4261435722703457,0.9001395556612464,0.913839940355842,0.8681980315947803,0.8891916662879813,0.9247714980087829,0.8955757171464344,0.9187575281161277,0.793126213227453,0.41934329219559763,0.9279273488612432,-0.061305288004943254,0.7195908008190918,0.871045252198541,0.8917821405372264,0.937689766066083
ANSS,0.935358985010038,0.9572254956691282,0.8660444904748336,0.9620379893949169,0.8941303496814126,0.8595006016668691,0.8664488228026959,-0.5088421516722611,0.8609958406576232,-0.29397296457957506,0.9142351931053553,0.888288509063703,0.9396604130139478,0.7049662447815132,0.9588550925105923,0.30287805308467003,0.8648368513046599,0.9509811955658168,0.8642873198210912,0.8815632940695777,0.8404450383927359,0.8723477045465017,0.8238287094092935,0.9097022776824479,0.949565430827583,0.8132306781650565,0.9423202581073681,0.9440643553248318,0.938340675868102,0.9044008249659236,0.8198746594356578,0.43086148237654376,0.9370332848395866,0.8632416245451346,-0.7942856548013185,0.9530222830107546,0.9322111644491402,0.909667482329844,0.9125682407387373,0.9824802035126465,0.8466582293777406,0.9677144497144646,0.7233458498425761,0.7211210118866037,0.8867003223547871,1.0,0.8745113593423742,0.9414410886138573,0.904562010643253,0.3902976150279384,0.8557784848498053,0.9656212517724673,0.44130640442769165,0.853368984769672,0.8786636991360625,-0.6670830709240761,0.9411084541126071,0.8375922874750116,0.8870602226485408,0.8778139832440097,0.9127482999725163,0.9209489548265607,0.9571495633471654,0.6362662052533926,0.34336167655887045,0.962174009102461,-0.3476189153145791,0.5253086196819473,0.9390540266655215,0.8150882178003027,0.947772047392551
ANTM,0.9548910020495328,0.9147111844623704,0.9348366418128675,0.9234571856375783,0.9217464829924893,0.8781057959470112,0.962216005487609,-0.12793679992618603,0.8231222862090204,0.23984420957329747,0.9858517273278818,0.8171084381072599,0.8960678466358406,0.9274654286654507,0.9352932978884252,0.7799947238208879,0.9228873231455064,0.8469313238861214,0.9002536922269399,0.7794021049222019,0.65552902173722,0.8759039150113458,0.8540183701367413,0.8445923763047236,0.9349959183469233,0.9468857011913213,0.920678279256547,0.9192810646562221,0.9270967971066403,0.9132604431807513,0.9355641295997383,0.7529521153284381,0.9401326138086785,0.8538691138582654,-0.44914173303862653,0.9156203342804877,0.9394008787577974,0.9275777205769772,0.8964895251839049,0.8822995383156435,0.9277827790496327,0.938921310077411,0.4209817368037279,0.9203730028444156,0.9490636190511618,0.8745113593423742,1.0,0.9411527640772163,0.9384422100157944,-0.028340736551631055,0.919567794391834,0.9075714515702233,0.8131728983132414,0.9368374425596566,0.8325964837764727,-0.3700060737367963,0.904378570540214,0.9188904862440749,0.8468160617400627,0.9314898986432159,0.9413775979628808,0.8478595633246403,0.8972651912647704,0.8556014572727003,0.3232263551190047,0.9183283837482156,-0.0892350259193404,0.8539598864658127,0.8775175265926332,0.911831704167351,0.9523846938845645
AON,0.9763943351198485,0.9686408457973471,0.9350370002849081,0.980704241170519,0.9506225327051417,0.9291080037880257,0.9503792252318615,-0.3798769461601197,0.880656909267193,-0.1722156653271613,0.9637969715526924,0.8482074413503816,0.9245067835978806,0.7850909293960718,0.9688182831792489,0.338728188121478,0.9497058823088551,0.9154699639753359,0.8546105422772858,0.8725497455479323,-0.4913852741124422,0.9520468619895402,0.8962925922984867,0.9046574594276269,0.9829897612844748,0.8901916130895139,0.979895062021859,0.9797057577176924,0.974270982023676,0.956845899202771,0.8893029675880433,0.6069345875188205,0.9796850643732361,0.8603161927451541,-0.6414867655727798,0.9641174312421735,0.9715179648269581,0.9459306528405229,0.9371690555247744,0.9477816007297922,0.9423784497300427,0.9875512644703331,0.5638260342787779,0.8414907584480297,0.9299821535225902,0.9414410886138573,0.9411527640772163,1.0,0.9750181506832927,0.16427596782273202,0.9106513576015965,0.961034429925451,0.623968060279608,0.931269070197643,0.8451536161614881,-0.5517325431708745,0.9649404020197175,0.9222168411900126,0.9200528091108496,0.8906854256371094,0.9826719262494958,0.9245278421580174,0.9223254060158229,0.787301593604926,0.2959337003793636,0.9630846173779798,-0.26284941339193,0.7135175309030254,0.9602313444351972,0.8656589809071384,0.9792713468188897
AOS,0.9793169563845991,0.9319360384470887,0.8828888638485947,0.9742170276729161,0.964948619045557,0.9313073416707304,0.9621095343754131,-0.3239768853981773,0.8473766724743202,-0.2078482671360557,0.9632639822873336,0.7724929367746779,0.8958946377486987,0.7733656123366239,0.9373906904182819,0.3158705465165963,0.9635520014976225,0.8950345348259231,0.8384148372680992,0.8150217326591022,-0.12175632594400593,0.9581464320236616,0.8732012302486134,0.8515514214991432,0.9725961862924805,0.9018763876096966,0.9757475173017195,0.9748917210963618,0.9757454128282752,0.9867381919637477,0.9094316547150938,0.6170070283340229,0.9611413097944393,0.8177936536689299,-0.5786212370356634,0.9337673957758773,0.981956774472262,0.9098851415460703,0.9104660658784188,0.9034584702096023,0.9511626582219195,0.9686054029636785,0.4378591535425138,0.8659066174586943,0.9152771115296194,0.904562010643253,0.9384422100157944,0.9750181506832927,1.0,0.04218606211799087,0.9159225439363454,0.9396947166236728,0.6699067868323525,0.870130030954304,0.7728343157113691,-0.5401903246781401,0.9558909093518764,0.92068684704656,0.8803384974504056,0.877000373536571,0.9779191309221754,0.9098705693479847,0.8915562429817359,0.8575535759723867,0.199808621660541,0.9435999860000461,-0.2041556888743534,0.7017670475056332,0.9218223634228123,0.8798784303800656,0.9680286284426575
APA,0.15295770505231251,0.2155787171276181,-0.6534875619328047,0.07882466341216836,0.13113507508245095,-0.02688561969915727,0.06283703994523898,-0.41913033247187004,0.08506937750562359,-0.27570752236437424,0.15709346040749256,0.39481246496376066,0.4038440824459306,0.004772631458672235,0.3183312717260621,0.0023825940749512297,-0.0007146678265983326,0.37758789589104397,0.4027415992779289,0.21340248310533316,0.09176287271481935,-0.6930198387800767,0.01927878899663176,0.14918893527339266,0.19275223043298662,0.06159632542098026,-0.34866580566937583,-0.34328616293737824,0.1597462628067503,0.06716828271954695,0.0915562330855326,-0.6920829202802964,0.17542143301942528,0.23167509823909413,-0.6047015059011593,0.23932172204982918,-0.7193992707926415,-0.4587839529939122,0.16824631441014884,0.33728173583370036,-0.05893572849109379,0.24053051544319845,0.7538063446008341,-0.1693270819630915,0.14141166071369662,0.3902976150279384,-0.028340736551631055,0.16427596782273202,0.04218606211799087,1.0,0.11891238908564727,0.22745599879592546,-0.32328637919772085,-0.7164939610736881,0.516690007800967,-0.27575592439742636,0.14664573068156142,-0.26332740493385637,0.2103716357656805,0.3133072687937249,0.05790670656956781,0.2091113651418917,0.36246862955440673,-0.2181372820208179,0.6238384024846142,0.2724763739123281,-0.17954540572684866,-0.14234227454737736,0.27117002223838865,0.10866025916882023,0.2396025117402288
AIV,0.9243282053689771,0.8906341161432548,0.830567011884251,0.9135760109016735,0.8755867377096503,0.9033654952955832,0.9017824111294059,-0.25102332801714705,0.8376677620306189,-0.14149613442154324,0.9320342735163172,0.8345193169619843,0.889370800008627,0.7297053788274761,0.9157627722827222,0.3291023171678553,0.9099818867755787,0.8499945221455079,0.9042125649969195,0.7966526890413625,0.6381427361242348,0.9045615287172868,0.8395943930020653,0.8366338881893767,0.9403799117631432,0.9288708974300781,0.8943486428430696,0.8927512157816188,0.9269261376014182,0.8851435207239176,0.9330956520279192,0.7723885513743771,0.9454954644735267,0.8606927746018158,-0.4566398459899836,0.8948802406066673,0.951897002018486,0.8838134630301488,0.8887778144918017,0.8707294688935291,0.9015340512906092,0.9158020511473723,0.499619936755822,0.7902847718571302,0.9305690464668787,0.8557784848498053,0.919567794391834,0.9106513576015965,0.9159225439363454,0.11891238908564727,1.0,0.8837938177980923,0.5816563774680185,0.8550061055241732,0.8170022435860128,-0.36388131993409556,0.904273295125762,0.9329129046412246,0.8849345244496326,0.8795745215756547,0.920648161134221,0.8768729538750161,0.9271135482905705,0.8339908178620123,0.4300265292004605,0.9099413510300067,-0.025506581172709063,0.7166642286045519,0.8589578313007821,0.9059689152261576,0.9194108674107369
AAPL,0.9557008283809935,0.9690627191058347,0.9206364203783842,0.970409870248554,0.9067779893356849,0.8862687434204972,0.893953289765364,-0.449808499661945,0.8909191623021726,-0.23290482099742849,0.9275116251264841,0.8538553483937852,0.8959336201113508,0.7556269597170255,0.9577253995096174,0.34586442274868184,0.9241587502890642,0.9230487368066085,0.8335019428349844,0.9114107506578969,0.7716053398332909,0.8554446994127534,0.8873445932038667,0.9193722872815084,0.9629274123334401,0.8324650260781469,0.9369039716579449,0.9368497253469125,0.9643144342351384,0.9320467757596202,0.8331052337462967,0.5085616104686053,0.9527339085411386,0.8643888490212654,-0.7235504460444087,0.9645959539806135,0.932607303624934,0.9208170972517089,0.9438704764835598,0.9658787823789508,0.9064705981804182,0.9758556032275534,0.6316365919228113,0.8068146388452339,0.9010192063037799,0.9656212517724673,0.9075714515702233,0.961034429925451,0.9396947166236728,0.22745599879592546,0.8837938177980923,1.0,0.5366763897869127,0.8501096188231133,0.8340727882261896,-0.6409261745888676,0.9579543129140071,0.8363030426741459,0.8997477995762354,0.8619373947491764,0.9568672382500103,0.9409175646730625,0.9485195192597909,0.6906213901017353,0.2548009611326415,0.9718645394978398,-0.3655401421675393,0.5875778768323149,0.9244086264471374,0.8294939189707297,0.9483310198475503
AMAT,0.6044741285553439,0.5069585722343499,0.873140339969656,0.738200875406355,0.6668005035909611,0.6458675305367402,0.7459477829430312,0.27823361634704546,0.49574567909835027,0.28282579950755665,0.6084030409389999,0.3279446858956164,0.4848446595662842,0.8264174359852063,0.5031259690817731,0.46811696355951554,0.6049065453968444,0.5436394396720368,0.4628119460371746,0.354096132203577,0.22485704302488135,0.8527726894621623,0.47405586494007673,0.5468485460453175,0.5925714689033745,0.6269438239238205,0.8307587256194751,0.833021709443612,0.5572775660330086,0.6779651377444603,0.6108575379064265,0.6435821338879504,0.5842071808828894,0.5204597020048791,-0.00969030922190838,0.6059818058621244,0.869348804447276,0.8075498873080829,0.43971971144496025,0.43851592834103276,0.6388553201046878,0.5859064280864293,-0.042751550185582014,0.8538020118607441,0.5335748243134443,0.44130640442769165,0.8131728983132414,0.623968060279608,0.6699067868323525,-0.32328637919772085,0.5816563774680185,0.5366763897869127,1.0,0.792527284654114,0.2958848410982549,-0.002211805301663525,0.5619557572729439,0.8432002307321336,0.5538998522211247,0.5937611096271616,0.658731330403116,0.3957627899945678,0.4049204616069657,0.7973621219481375,0.03432580539637366,0.46723671465595856,0.06357856099061653,0.7732268856828991,0.5816005830994555,0.5522507434124212,0.5711136536301369
APTV,0.925979157815114,0.9590764274565292,0.8962470241624033,0.8699584171963557,0.8219619865143812,0.7500316978933279,0.887311347965345,0.36118205045976437,0.6384096572634791,0.19046670201961835,0.9239472697255725,0.6872110602186858,0.8930046656641976,0.868060973136986,0.9335691997988113,0.7327230451406834,0.8717099629130702,0.6064069644568961,0.8073234579833405,0.633175722906891,0.25349804768362555,0.7882201274599329,0.8189307184983947,0.8118020915375496,0.8382649795945393,0.9340794664108759,0.8842308150789112,0.882497916717045,0.8220452651683666,0.7889870443648379,0.8454535140017305,0.9294043566457033,0.8734256026251969,0.7687231463899408,0.9350748788405173,0.869651075054118,0.8163792753253669,0.9517389661355135,0.8885500073357105,0.9649747672374576,0.9377914519983241,0.9230293677506669,-0.3055319951951763,0.8862584841760032,0.9255756360439611,0.853368984769672,0.9368374425596566,0.931269070197643,0.870130030954304,-0.7164939610736881,0.8550061055241732,0.8501096188231133,0.792527284654114,1.0,0.8270715438810751,0.4529040711851654,0.8913386091685455,0.8848293802555545,0.6947344308994065,0.8252611278866526,0.9208495591565061,0.7443586439692291,0.8202704983664139,0.875029443246295,0.4349208083794256,0.911151555162163,0.889935365296194,0.9523567129268596,0.8087274383197455,0.8870833348735386,0.8998987674802302
ADM,0.8400131569812977,0.8656883364091821,0.5793069579334778,0.8248261019481324,0.7638421963147114,0.8097958562332956,0.7647536866851986,-0.4414066385003821,0.84155402711837,-0.2685859360955497,0.8534484746293433,0.9142163316228652,0.8970617199699803,0.5710179717521869,0.9143534484461907,0.3018371019510469,0.7708292021979385,0.8173825561621962,0.879830771092002,0.8072125336444204,-0.8310400453342215,0.04863246308134389,0.7650797303125418,0.8661171369832844,0.8505603642068338,0.7962477842661366,0.8215416755495205,0.820324700278204,0.833409880156941,0.7324254893091046,0.7888415379005196,0.6876267525540664,0.8486111682210682,0.8318368239867251,-0.6854850700075888,0.8415298451790769,0.8031009373278227,0.889989441445506,0.8543256125180174,0.8899735508148059,0.7524898571231942,0.8707007522623955,0.7838683404374405,0.5473462428889886,0.8606605439617292,0.8786636991360625,0.8325964837764727,0.8451536161614881,0.7728343157113691,0.516690007800967,0.8170022435860128,0.8340727882261896,0.2958848410982549,0.8270715438810751,1.0,-0.4659618952885659,0.8126853288734894,0.8392405018820405,0.7983980001229073,0.8439069894758077,0.7912425168681053,0.8336470985948785,0.9006467802464916,0.5519547474424411,0.6139614362465388,0.8855412252778996,-0.12152926096872417,0.5424896644755557,0.8211832555070168,0.796609465274911,0.8756165556869201
ARNC,-0.5309101918110508,-0.5936255677065638,0.24183118677668208,-0.5859159725113996,-0.496336445744962,-0.5006674539155201,-0.4048293377739245,0.6018996539383905,-0.5777347003097402,0.39255294400521684,-0.46441579557366125,-0.4525323297915539,-0.4725374743942052,-0.3007525006260017,-0.5432020210825979,-0.12119928277956513,-0.5304204489879671,-0.584939865091496,-0.3486662174410045,-0.6447267400207658,-0.6365760085008472,-0.30227136053153597,-0.5331894112368146,-0.5640431169534128,-0.5617605272297143,-0.2692632076606622,-0.45778281624391104,-0.45815255153246903,-0.5965525750846162,-0.5637293313673678,-0.302020792058469,0.1612993141542167,-0.5110375712582595,-0.4083138412999621,0.8635606340436183,-0.5916964578930342,-0.2016972869921093,-0.29452925215315306,-0.5959790499279894,-0.638332130384722,-0.4938036679158418,-0.5845346286474848,-0.521453176183828,-0.34207743502597826,-0.4261435722703457,-0.6670830709240761,-0.3700060737367963,-0.5517325431708745,-0.5401903246781401,-0.27575592439742636,-0.36388131993409556,-0.6409261745888676,-0.002211805301663525,0.4529040711851654,-0.4659618952885659,1.0,-0.5812497252024519,-0.22326077922996734,-0.5031756447223192,-0.36763555200285747,-0.5362341841356154,-0.6702778076769408,-0.5964520509590586,-0.12146528422064495,0.1895351517834916,-0.6254880105194782,0.7333215839496421,0.05505520927935474,-0.5432544515158332,-0.3268069796786864,-0.5460843849143909
AJG,0.9716959064894982,0.9639516666623604,0.9005873011130068,0.9704638934625461,0.9022111006588137,0.8926105993705602,0.9040180073163077,-0.4159904589593331,0.8723344164415698,-0.2561670460635791,0.9310776775387406,0.8694775980677153,0.9084840937522145,0.7284087135311825,0.9432473786949328,0.2549468727506009,0.9279926222870216,0.9153252829477779,0.8201561734987515,0.8887562685874003,0.7166850447591632,0.8556517476447343,0.8814418434948412,0.9219362400001596,0.9645820439755242,0.886980484883927,0.9480132801370168,0.9488521946634106,0.9564190687836966,0.9333836555833374,0.8789330437626417,0.5828632133226525,0.9597168732829965,0.8990365065943512,-0.633668147178233,0.9333432454110382,0.9498658075929153,0.9534144695656218,0.9326429256573031,0.9574645765355346,0.9311483952767771,0.9677045353359397,0.5982864202555829,0.8225511804530604,0.9001395556612464,0.9411084541126071,0.904378570540214,0.9649404020197175,0.9558909093518764,0.14664573068156142,0.904273295125762,0.9579543129140071,0.5619557572729439,0.8913386091685455,0.8126853288734894,-0.5812497252024519,1.0,0.8688162690095083,0.8906225419051286,0.8614014523249357,0.9667931180803353,0.9267968883117124,0.9164027660621135,0.7585776902287384,0.24046619376727188,0.9594449906522706,-0.2648229115170676,0.6194062214633469,0.9256986988615958,0.8928385184502408,0.942866235170984
AIZ,0.9142921051041306,0.8635712978625084,0.8353950257766668,0.896584111171861,0.9150123882199852,0.8872769897093998,0.9405548554276185,-0.16371757207562718,0.7806697436807674,0.13384563639681352,0.9484542278188135,0.766499220387461,0.9310696226172528,0.9110944242739175,0.9216739142787853,0.7567284491698899,0.8982259345427047,0.8208059657357656,0.933503315484031,0.7083437318585366,-0.11810709939708314,0.9100988051807744,0.8008935211013145,0.7879661826328495,0.9228544872841634,0.9203431550705324,0.935943727573524,0.9348190550161691,0.9084265143363752,0.8972873326877484,0.9366699434935088,0.7173704598104422,0.9343941476581028,0.7983997493935402,-0.30094534558977104,0.8929604474019097,0.9397388792390771,0.8792409593831529,0.8303470574877165,0.8400644712739305,0.8828056899912868,0.9130028750865765,0.2820528502614827,0.8867138424429218,0.913839940355842,0.8375922874750116,0.9188904862440749,0.9222168411900126,0.92068684704656,-0.26332740493385637,0.9329129046412246,0.8363030426741459,0.8432002307321336,0.8848293802555545,0.8392405018820405,-0.22326077922996734,0.8688162690095083,1.0,0.8838436183538451,0.9046387289993738,0.9122311047132919,0.8105650834201548,0.8706951566035939,0.8818557750947277,0.2656747868322336,0.8748196070800566,-0.010248404398261055,0.9023895975306911,0.8855540721572553,0.8801793266233674,0.9395516863377115
T,0.873476992564205,0.9032638342756001,0.6528758488305455,0.9412480931366686,0.8420154773746029,0.9024941272722414,0.8491314866921329,-0.3576741310304174,0.8713201018065396,0.014617876703116709,0.8591282359885719,0.8159980452485552,0.8590214563466696,0.7924903894260851,0.8973356903840565,0.42305961306477485,0.8724119144149148,0.871895754620306,0.7898361825952193,0.8480250410008201,-0.24001323254462856,0.7777523024561931,0.8301842137702972,0.8783898746634434,0.9350034365855305,0.7865576427213985,0.9274708875818598,0.9276988346108869,0.9184051046034379,0.8752362944708162,0.7987446477975342,0.5298969346542128,0.9370595696829175,0.8262135105211337,-0.5859595657014528,0.944178933108468,0.9517373135846323,0.8696050056076435,0.8649955744101351,0.8912345367910489,0.8513107524389022,0.9138040496759894,0.6050894251817823,0.8015814308333796,0.8681980315947803,0.8870602226485408,0.8468160617400627,0.9200528091108496,0.8803384974504056,0.2103716357656805,0.8849345244496326,0.8997477995762354,0.5538998522211247,0.6947344308994065,0.7983980001229073,-0.5031756447223192,0.8906225419051286,0.8838436183538451,1.0,0.7860287909753435,0.9232297667443623,0.8888316929891854,0.8990279070859176,0.6688506927128794,0.32789641320400803,0.8914959353848814,-0.3312304054666192,0.6967387001568008,0.9110955387408879,0.7637934210288274,0.8931447843768442
ADSK,0.9075705170988979,0.8554163854874602,0.8794670264131885,0.8695075406674493,0.9117758772479089,0.7752304837101716,0.924468971719886,-0.22165286192843905,0.7031044314620036,-0.2144563015866765,0.9382566445278105,0.806430422252448,0.9218069439429036,0.7089117733561876,0.9024821411559252,0.27593110514683594,0.813877379060095,0.9050354651207656,0.946237633527432,0.6888152944646738,0.2717345952576891,0.8632076286950979,0.6983603421849284,0.7554519836213704,0.9000006311218041,0.9173327406406865,0.8757380876218066,0.8774783800188505,0.8693223612759615,0.8706179687044767,0.9281114002269804,0.6925473618501825,0.8957971717492603,0.8280066411818501,-0.5318926630179936,0.8748831014875899,0.902832320926003,0.8596065611577048,0.7909518527300469,0.8598666179977057,0.8069677210683289,0.907157750530774,0.5339390953399307,0.7175396017788722,0.8891916662879813,0.8778139832440097,0.9314898986432159,0.8906854256371094,0.877000373536571,0.3133072687937249,0.8795745215756547,0.8619373947491764,0.5937611096271616,0.8252611278866526,0.8439069894758077,-0.36763555200285747,0.8614014523249357,0.9046387289993738,0.7860287909753435,1.0,0.8544429932756219,0.7670019370638891,0.8829622835735148,0.7933897996127379,0.5194389790164259,0.8770410379506816,0.04685125590553265,0.6725117760039528,0.882552438110387,0.8957964309161102,0.9232535215762719
ADP,0.9718005802163676,0.9571982941567214,0.917249617543096,0.9839459674041585,0.9288275528767834,0.9379963236229709,0.9438687749144434,-0.33072914793196734,0.8964032986888133,-0.11708093519642564,0.9487289603666486,0.8215101149770647,0.8853336050988977,0.8082292551793707,0.9463196041276453,0.3642126011267154,0.9701933274804311,0.8844774609165413,0.8116845345103153,0.8795480711632955,-0.5317871060856998,0.9309153526513312,0.9158915759767258,0.909946408529251,0.9760893714113835,0.8881694706870323,0.9740977407887202,0.9735783892505016,0.974935920400101,0.9589024657120332,0.8830544160297344,0.6258944293575509,0.9740701876966184,0.8651909968854677,-0.5807029187493356,0.9557021945170073,0.9803824810898005,0.9508741437096343,0.9405703476291103,0.9276066533855728,0.9636272273062354,0.9724261998386798,0.5117748209461153,0.8884666634785076,0.9247714980087829,0.9127482999725163,0.9413775979628808,0.9826719262494958,0.9779191309221754,0.05790670656956781,0.920648161134221,0.9568672382500103,0.658731330403116,0.9208495591565061,0.7912425168681053,-0.5362341841356154,0.9667931180803353,0.9122311047132919,0.9232297667443623,0.8544429932756219,1.0,0.9308675820498397,0.9068022624459336,0.8077383051026894,0.22133345862561443,0.9494485762298124,-0.27410033414237894,0.7262644838016882,0.927202101487126,0.863524408804829,0.9566674403030238
AZO,0.9254497401499582,0.9384619906348207,0.5227766778906894,0.9523927694871809,0.8387604657002198,0.958507990761576,0.8213883781920255,-0.5142103380351623,0.9743422749047519,-0.2849934170648583,0.8923372858844223,0.8513537683047407,0.8618844444835684,0.6681838022166092,0.942823353082272,0.32699309721387093,0.9366923480534269,0.8369587335880477,0.7850355471744483,0.9390227104314233,0.12525912529936517,0.37422927434169323,0.9340109188160334,0.9377807545284194,0.9401584920622955,0.7871955487105289,0.903317828947028,0.9005362053852822,0.9602731123936801,0.8874097806419899,0.8024697159751548,0.5074384181218816,0.9311195004204021,0.8270472925599865,-0.7273635320179341,0.913847515743394,0.9032035142230965,0.8617089064165008,0.9669600610354769,0.9440346054125043,0.9052988046202568,0.9359000176077797,0.6401222838032959,0.7407230344560325,0.8955757171464344,0.9209489548265607,0.8478595633246403,0.9245278421580174,0.9098705693479847,0.2091113651418917,0.8768729538750161,0.9409175646730625,0.3957627899945678,0.7443586439692291,0.8336470985948785,-0.6702778076769408,0.9267968883117124,0.8105650834201548,0.8888316929891854,0.7670019370638891,0.9308675820498397,1.0,0.9405357921831484,0.6397269502028218,0.23478804953505622,0.9690169830244467,-0.3940857810876552,0.5154626843347867,0.8555398985565269,0.7912922346916659,0.921535470136526
